,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,Year,corn_yield_per_acre,corn_price_per_bushel,land_rental_price,corn_planted_acres,year,total_rain,rain_days,max_temp,min_temp,max_wind,too_cold_days,too_hot_days
503,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2014,78.1,4.19,28.5,"3,200",2014.0,13.94094488188977,50.0,96.08,42.98,,3.0,1.0
504,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2013,112.2,4.96,30.0,"3,700",2013.0,25.244094488188967,61.0,93.02,39.92,,7.0,0.0
505,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2013,112.2,4.96,27.0,"3,700",2013.0,25.244094488188967,61.0,93.02,39.92,,7.0,0.0
506,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2013,112.2,4.96,22.5,"3,700",2013.0,25.244094488188967,61.0,93.02,39.92,,7.0,0.0
507,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2012,75.9,7.48,38.0,"4,100",2012.0,22.562992125984263,53.0,102.02,44.96,,4.0,9.0
508,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2012,75.9,7.48,31.5,"4,100",2012.0,22.562992125984263,53.0,102.02,44.96,,4.0,9.0
509,GUILFORD,Guilford,Guilford County,37081,NC,NORTH CAROLINA,36.0795,-79.7889,532956,2012,75.9,7.48,20.0,"4,100",2012.0,22.562992125984263,53.0,102.02,44.96,,4.0,9.0
510,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2021,180.2,5.45,174.0,"32,800",2021.0,20.720472440944885,55.0,93.92,32.0,,19.0,0.0
511,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2020,169.4,4.69,169.0,"35,000",2020.0,16.29133858267717,46.0,95.0,28.22,,23.0,0.0
512,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2019,167.2,3.91,170.0,"33,800",2019.0,17.547244094488192,53.0,93.92,42.08,,10.0,0.0
513,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2018,177.4,3.74,,"35,500",2018.0,20.49606299212598,61.0,93.02,42.98,,4.0,0.0
514,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2017,171.0,3.61,161.0,"30,700",2017.0,23.92913385826771,54.0,91.04,33.08,,21.0,0.0
515,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2017,171.0,3.61,45.0,"30,700",2017.0,23.92913385826771,54.0,91.04,33.08,,21.0,0.0
516,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2016,172.6,3.61,153.0,"34,000",2016.0,16.53937007874016,56.0,91.94,35.06,,16.0,0.0
517,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2015,157.5,3.89,,"32,000",2015.0,17.094488188976385,58.0,91.04,41.0,,13.0,0.0
518,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2014,187.1,3.78,153.0,"34,300",2014.0,15.389763779527565,54.0,91.04,37.94,,24.0,0.0
519,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2013,184.4,4.41,146.0,"38,600",2013.0,13.311023622047248,50.0,96.08,35.96,,20.0,1.0
520,MONTGOMERY,Montgomery,Montgomery County,39113,OH,OHIO,39.7547,-84.2907,531988,2012,67.4,7.09,129.0,"39,500",2012.0,13.393700787401578,43.0,102.02,37.94,,14.0,11.0
521,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2021,206.5,5.4,243.0,"71,000",2021.0,12.807086614173231,58.0,93.92,32.0,,22.0,0.0
522,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2020,175.9,4.46,237.0,"74,600",2020.0,0.35433070866141736,4.0,93.02,28.04,,23.0,0.0
523,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2019,175.8,3.55,241.0,"55,000",2019.0,2.9488188976377963,9.0,95.0,39.02,,19.0,0.0
524,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2018,189.4,3.62,,"74,400",2018.0,0.3464566929133858,5.0,95.0,35.96,,13.0,0.0
525,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2017,176.4,3.41,244.0,"71,300",2017.0,2.5866141732283463,7.0,93.02,33.08,,32.0,0.0
526,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2016,210.8,3.43,253.0,"72,800",2016.0,2.2755905511811028,11.0,91.94,35.06,,19.0,0.0
527,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2015,184.0,3.69,,"74,300",2015.0,1.9606299212598424,8.0,91.94,32.0,,22.0,0.0
528,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2014,185.6,3.71,228.0,"80,600",2014.0,1.6653543307086616,7.0,89.96000000000002,37.04,,30.0,0.0
529,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2013,191.7,4.52,215.0,"89,900",2013.0,2.3070866141732282,12.0,93.02,32.0,,32.0,0.0
530,KANE,Kane,Kane County,17089,IL,ILLINOIS,41.9388,-88.4286,531756,2012,140.7,6.87,221.0,"92,600",2012.0,1.8937007874015748,11.0,98.96,33.98,,32.0,9.0
531,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2021,205.0,6.05,213.0,"27,300",2021.0,33.72440944881888,92.0,91.4,39.2,,18.0,0.0
532,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2021,205.0,6.05,163.0,"27,300",2021.0,33.72440944881888,92.0,91.4,39.2,,18.0,0.0
533,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2021,205.0,6.05,57.0,"27,300",2021.0,33.72440944881888,92.0,91.4,39.2,,18.0,0.0
534,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2020,192.5,5.51,188.0,"25,100",2020.0,0.0,0.0,93.2,30.2,,21.0,0.0
535,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2020,192.5,5.51,31.0,"25,100",2020.0,0.0,0.0,93.2,30.2,,21.0,0.0
536,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2019,196.0,4.13,160.0,"30,500",2019.0,0.0,0.0,93.2,41.0,,6.0,0.0
537,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2019,196.0,4.13,81.0,"30,500",2019.0,0.0,0.0,93.2,41.0,,6.0,0.0
538,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2018,167.0,4.22,,"27,000",2018.0,0.0,0.0,93.2,39.2,,3.0,0.0
539,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2017,191.8,3.87,96.5,"24,400",2017.0,0.0,0.0,91.4,35.6,,14.0,0.0
540,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2017,191.8,3.87,113.0,"24,400",2017.0,0.0,0.0,91.4,35.6,,14.0,0.0
541,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2016,170.2,4.04,147.0,"28,700",2016.0,0.0,0.0,93.2,35.6,,10.0,0.0
542,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2016,170.2,4.04,51.0,"28,700",2016.0,0.0,0.0,93.2,35.6,,10.0,0.0
543,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2015,194.7,3.97,,"28,500",2015.0,0.0,0.0,89.6,44.6,,7.0,0.0
544,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2014,197.0,3.9,112.0,"27,000",2014.0,0.0,0.0,87.80000000000003,41.0,,12.0,0.0
545,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2013,169.5,4.47,107.0,"30,800",2013.0,0.0,0.0,93.2,33.8,,23.0,0.0
546,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2012,163.9,7.21,107.0,"30,000",2012.0,0.0,0.0,98.6,42.8,,9.0,1.0
547,CHESTER,Chester,Chester County,42029,PA,PENNSYLVANIA,39.9731,-75.7484,521980,2012,163.9,7.21,97.5,"30,000",2012.0,0.0,0.0,98.6,42.8,,9.0,1.0
548,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2020,129.9,4.35,144.0,"49,800",2020.0,0.0,0.0,96.8,37.4,,9.0,6.0
549,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2020,129.9,4.35,49.0,"49,800",2020.0,0.0,0.0,96.8,37.4,,9.0,6.0
550,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2020,129.9,4.35,22.5,"49,800",2020.0,0.0,0.0,96.8,37.4,,9.0,6.0
551,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2019,123.1,3.56,145.0,"57,500",,,,,,,,
552,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2019,123.1,3.56,50.5,"57,500",,,,,,,,
553,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2019,123.1,3.56,21.5,"57,500",,,,,,,,
554,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2018,128.1,3.58,,"43,500",,,,,,,,
555,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2016,122.3,3.2,50.5,"48,300",,,,,,,,
556,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2016,122.3,3.2,21.5,"48,300",,,,,,,,
557,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2014,152.5,3.78,49.5,"38,800",,,,,,,,
558,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2013,119.9,4.49,52.0,"41,900",,,,,,,,
559,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2013,119.9,4.49,23.0,"41,900",,,,,,,,
560,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2012,103.9,7.04,52.0,"33,800",,,,,,,,
561,SEDGWICK,Sedgwick,Sedgwick County,20173,KS,KANSAS,37.6848,-97.461,515416,2012,103.9,7.04,19.0,"33,800",,,,,,,,
562,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2021,40.8,5.7,120.0,"24,900",2021.0,6.677165354330708,53.0,99.14,32.72,,31.0,8.0
563,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2021,40.8,5.7,20.5,"24,900",2021.0,6.677165354330708,53.0,99.14,32.72,,31.0,8.0
564,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2021,40.8,5.7,6.2,"24,900",2021.0,6.677165354330708,53.0,99.14,32.72,,31.0,8.0
565,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2020,42.1,4.62,136.0,"19,500",,,,,,,,
566,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2020,42.1,4.62,20.0,"19,500",,,,,,,,
567,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2020,42.1,4.62,16.0,"19,500",,,,,,,,
568,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2019,54.8,3.68,135.0,"24,100",,,,,,,,
569,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2019,54.8,3.68,20.0,"24,100",,,,,,,,
570,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2019,54.8,3.68,9.5,"24,100",,,,,,,,
571,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2018,51.6,3.7,,"26,700",,,,,,,,
572,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2017,82.0,3.37,106.0,"29,200",2017.0,0.0,0.0,98.6,48.2,,2.0,6.0
573,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2017,82.0,3.37,19.0,"29,200",2017.0,0.0,0.0,98.6,48.2,,2.0,6.0
574,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2017,82.0,3.37,7.3,"29,200",2017.0,0.0,0.0,98.6,48.2,,2.0,6.0
575,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2016,90.1,3.42,167.0,"27,150",,,,,,,,
576,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2016,90.1,3.42,21.0,"27,150",,,,,,,,
577,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2016,90.1,3.42,8.4,"27,150",,,,,,,,
578,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2015,112.5,3.69,,"17,500",,,,,,,,
579,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2014,125.4,3.95,104.0,"28,300",,,,,,,,
580,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2014,125.4,3.95,20.0,"28,300",,,,,,,,
581,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2013,61.8,4.61,109.0,"24,400",2013.0,0.0,0.0,95.0,59.0,,0.0,0.0
582,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2013,61.8,4.61,17.5,"24,400",2013.0,0.0,0.0,95.0,59.0,,0.0,0.0
583,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2013,61.8,4.61,3.7,"24,400",2013.0,0.0,0.0,95.0,59.0,,0.0,0.0
584,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2012,65.0,6.86,18.0,"25,000",2012.0,0.0,0.0,104.0,46.4,,1.0,7.0
585,ADAMS,Adams,Adams County,8001,CO,COLORADO,39.8737,-104.3379,509844,2012,65.0,6.86,6.0,"25,000",2012.0,0.0,0.0,104.0,46.4,,1.0,7.0
586,MORRIS,Morris,Morris County,34027,NJ,NEW JERSEY,40.861999999999995,-74.5445,492715,2015,136.4,3.85,,"1,100",,,,,,,,
587,MORRIS,Morris,Morris County,34027,NJ,NEW JERSEY,40.861999999999995,-74.5445,492715,2014,133.3,3.8,,"1,200",,,,,,,,
588,MORRIS,Morris,Morris County,34027,NJ,NEW JERSEY,40.861999999999995,-74.5445,492715,2013,126.2,4.66,,"1,300",,,,,,,,
589,MORRIS,Morris,Morris County,34027,NJ,NEW JERSEY,40.861999999999995,-74.5445,492715,2012,105.0,7.4,,"1,200",,,,,,,,
590,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2020,171.3,4.65,183.0,"49,500",2020.0,0.0,0.0,92.66,26.96,,21.0,0.0
591,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2017,196.9,3.56,242.0,"49,000",2017.0,0.0,0.0,93.74,32.0,,32.0,0.0
592,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2017,196.9,3.56,170.0,"49,000",2017.0,0.0,0.0,93.74,32.0,,32.0,0.0
593,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2016,177.4,3.63,250.0,"51,400",2016.0,0.0,0.0,93.2,34.52,,20.0,0.0
594,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2016,177.4,3.63,175.0,"51,400",2016.0,0.0,0.0,93.2,34.52,,20.0,0.0
595,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2015,142.0,3.92,,"54,500",2015.0,0.0,0.0,91.58,36.68,,24.0,0.0
596,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2014,167.4,3.75,260.0,"58,600",2014.0,0.0,0.0,91.22,37.4,,27.0,0.0
597,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2013,155.0,4.47,268.0,"64,500",2013.0,0.0,0.0,95.54,32.0,,27.0,1.0
598,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2013,155.0,4.47,170.0,"64,500",2013.0,0.0,0.0,95.54,32.0,,27.0,1.0
599,LAKE,Lake,Lake County,18089,IN,INDIANA,41.4167,-87.3821,485983,2012,158.7,7.23,147.0,"63,000",2012.0,0.0,0.0,101.3,33.62,,25.0,6.0
600,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2021,218.6,5.45,231.0,"69,600",2021.0,30.38582677165355,80.0,100.4,33.8,,20.0,1.0
601,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2021,218.6,5.45,44.5,"69,600",2021.0,30.38582677165355,80.0,100.4,33.8,,20.0,1.0
602,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2020,150.2,4.64,234.0,"71,300",2020.0,0.0,0.0,95.0,30.2,,24.0,0.0
603,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2020,150.2,4.64,48.5,"71,300",2020.0,0.0,0.0,95.0,30.2,,24.0,0.0
604,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2019,196.7,3.5,227.0,"77,900",2019.0,0.0,0.0,96.8,33.8,,13.0,1.0
605,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2019,196.7,3.5,70.0,"77,900",2019.0,0.0,0.0,96.8,33.8,,13.0,1.0
606,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2018,186.2,3.59,,"75,800",2018.0,0.0,0.0,96.8,41.0,,10.0,2.0
607,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2017,200.3,3.31,373.0,"78,500",2017.0,0.0,0.0,96.8,37.4,,20.0,1.0
608,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2017,200.3,3.31,233.0,"78,500",2017.0,0.0,0.0,96.8,37.4,,20.0,1.0
609,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2017,200.3,3.31,55.0,"78,500",2017.0,0.0,0.0,96.8,37.4,,20.0,1.0
610,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2016,199.8,3.3,249.0,"85,100",2016.0,0.0,0.0,87.80000000000003,35.6,,16.0,0.0
611,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2016,199.8,3.3,39.0,"85,100",2016.0,0.0,0.0,87.80000000000003,35.6,,16.0,0.0
612,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2015,187.0,3.52,,"78,500",2015.0,0.0,0.0,93.2,39.2,,15.0,0.0
613,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2014,181.4,3.71,282.0,"82,100",2014.0,0.0,0.0,91.4,35.6,,20.0,0.0
614,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2014,181.4,3.71,42.0,"82,100",2014.0,0.0,0.0,91.4,35.6,,20.0,0.0
615,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2013,143.6,4.49,263.0,"81,200",2013.0,0.0,0.0,98.6,35.6,,14.0,5.0
616,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2013,143.6,4.49,35.5,"81,200",2013.0,0.0,0.0,98.6,35.6,,14.0,5.0
617,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2012,149.1,6.92,237.0,"90,300",2012.0,0.0,0.0,104.0,32.0,,23.0,12.0
618,POLK,Polk,Polk County,19153,IA,IOWA,41.6855,-93.5735,485418,2012,149.1,6.92,35.5,"90,300",2012.0,0.0,0.0,104.0,32.0,,23.0,12.0
619,ADA,Ada,Ada County,16001,ID,IDAHO,43.4511,-116.2412,469473,2021,225.7,5.9,155.0,"5,480",2021.0,3.031496062992125,16.0,107.06,35.96,,33.0,45.0
620,ADA,Ada,Ada County,16001,ID,IDAHO,43.4511,-116.2412,469473,2021,225.7,5.9,11.5,"5,480",2021.0,3.031496062992125,16.0,107.06,35.96,,33.0,45.0
621,ADA,Ada,Ada County,16001,ID,IDAHO,43.4511,-116.2412,469473,2019,224.4,4.47,135.0,"8,200",2019.0,4.9803149606299195,27.0,102.02,31.1,,36.0,24.0
622,ADA,Ada,Ada County,16001,ID,IDAHO,43.4511,-116.2412,469473,2018,230.0,4.42,,"1,100",2018.0,2.2440944881889755,16.0,109.94,35.96,,26.0,34.0
623,ADA,Ada,Ada County,16001,ID,IDAHO,43.4511,-116.2412,469473,2017,207.0,4.21,145.0,"2,850",2017.0,2.933070866141732,23.0,104.0,31.1,,37.0,40.0
624,PRINCE WILLIAM,Prince William,Prince William County,51153,VA,VIRGINIA,38.7029,-77.4809,466834,2021,135.8,5.7,100.0,260,2021.0,21.69685039370079,79.0,96.08,37.04,,25.0,1.0
625,PRINCE WILLIAM,Prince William,Prince William County,51153,VA,VIRGINIA,38.7029,-77.4809,466834,2021,135.8,5.7,45.0,260,2021.0,21.69685039370079,79.0,96.08,37.04,,25.0,1.0
626,PRINCE WILLIAM,Prince William,Prince William County,51153,VA,VIRGINIA,38.7029,-77.4809,466834,2021,135.8,5.7,21.0,260,2021.0,21.69685039370079,79.0,96.08,37.04,,25.0,1.0
627,PRINCE WILLIAM,Prince William,Prince William County,51153,VA,VIRGINIA,38.7029,-77.4809,466834,2012,62.5,7.3,,800,2012.0,0.0,0.0,82.4,42.8,,3.0,0.0
628,KNOX,Knox,Knox County,47093,TN,TENNESSEE,35.9932,-83.9371,466184,2015,115.6,3.92,,500,,,,,,,,
629,TULARE,Tulare,Tulare County,6107,CA,CALIFORNIA,36.2202,-118.8005,463955,2013,228.2,5.33,312.0,"7,100",2013.0,0.0,0.0,105.8,41.0,,11.0,51.0
630,TULARE,Tulare,Tulare County,6107,CA,CALIFORNIA,36.2202,-118.8005,463955,2013,228.2,5.33,53.0,"7,100",2013.0,0.0,0.0,105.8,41.0,,11.0,51.0
631,TULARE,Tulare,Tulare County,6107,CA,CALIFORNIA,36.2202,-118.8005,463955,2013,228.2,5.33,13.5,"7,100",2013.0,0.0,0.0,105.8,41.0,,11.0,51.0
632,TULARE,Tulare,Tulare County,6107,CA,CALIFORNIA,36.2202,-118.8005,463955,2012,232.3,6.68,355.0,"9,600",2012.0,0.0,0.0,107.6,42.8,,14.0,48.0
633,TULARE,Tulare,Tulare County,6107,CA,CALIFORNIA,36.2202,-118.8005,463955,2012,232.3,6.68,55.5,"9,600",2012.0,0.0,0.0,107.6,42.8,,14.0,48.0
634,TULARE,Tulare,Tulare County,6107,CA,CALIFORNIA,36.2202,-118.8005,463955,2012,232.3,6.68,14.0,"9,600",2012.0,0.0,0.0,107.6,42.8,,14.0,48.0
635,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2021,141.9,6.5,71.0,"19,100",2021.0,25.192913385826763,69.0,96.08,33.98,,27.0,1.0
636,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2021,141.9,6.5,19.5,"19,100",2021.0,25.192913385826763,69.0,96.08,33.98,,27.0,1.0
637,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2020,158.7,6.1,74.0,"18,200",2020.0,15.948818897637794,53.0,98.06,30.2,,34.0,1.0
638,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2020,158.7,6.1,48.0,"18,200",2020.0,15.948818897637794,53.0,98.06,30.2,,34.0,1.0
639,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2019,157.5,4.2,74.5,"20,800",2019.0,22.992125984251967,69.0,95.0,39.02,,36.0,0.0
640,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2019,157.5,4.2,48.0,"20,800",2019.0,22.992125984251967,69.0,95.0,39.02,,36.0,0.0
641,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2018,159.8,4.16,,"21,000",2018.0,15.93307086614174,54.0,95.0,32.0,,29.0,0.0
642,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2017,157.1,4.07,64.0,"18,000",2017.0,18.531496062992133,62.0,91.04,30.2,,40.0,0.0
643,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2016,126.5,3.9,64.5,"19,500",2016.0,15.94488188976378,41.0,93.92,33.08,,37.0,0.0
644,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2016,126.5,3.9,32.5,"19,500",2016.0,15.94488188976378,41.0,93.92,33.08,,37.0,0.0
645,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2015,139.2,4.01,,"23,900",2015.0,24.18897637795277,59.0,93.02,33.98,,26.0,0.0
646,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2014,151.2,4.11,52.5,"25,300",2014.0,16.988188976377963,58.0,93.92,35.96,,32.0,0.0
647,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2014,151.2,4.11,38.5,"25,300",2014.0,16.988188976377963,58.0,93.92,35.96,,32.0,0.0
648,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2013,134.9,4.52,62.5,"26,100",2013.0,19.724409448818907,69.0,95.0,33.98,,42.0,0.0
649,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2013,134.9,4.52,61.5,"26,100",2013.0,19.724409448818907,69.0,95.0,33.98,,42.0,0.0
650,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2012,121.7,6.78,56.5,"25,400",2012.0,12.665354330708668,54.0,100.94,39.02,,26.0,3.0
651,ONONDAGA,Onondaga,Onondaga County,36067,NY,NEW YORK,43.0058,-76.1946,461591,2012,121.7,6.78,53.0,"25,400",2012.0,12.665354330708668,54.0,100.94,39.02,,26.0,3.0
